,Conflict_ID,Statecode_A,Statecode_B,Year,Start_Year,End_Year,Outcome,Fatality_Level,Hostility,Role_A,Role_B,Severity,Severity_A,Severity_B
1789,258,USA,ROM,1942,1941,1942,5,0,4,2,4,99,99,99
1790,258,ROM,USA,1941,1941,1942,0,0,4,4,2,99,99,99
1791,258,ROM,USA,1942,1941,1942,5,0,4,4,2,99,99,99
1792,258,UKG,BUL,1941,1941,1941,5,0,4,2,4,99,99,99
1793,258,BUL,UKG,1941,1941,1941,5,0,4,4,2,99,99,99
1794,258,UKG,ROM,1941,1941,1941,5,0,4,2,4,99,99,0
1795,258,ROM,UKG,1941,1941,1941,5,0,4,4,2,99,0,99
1796,258,UKG,FIN,1941,1941,1941,5,0,4,2,4,99,99,0
1797,258,FIN,UKG,1941,1941,1941,5,0,4,4,2,99,0,99
1798,258,UKG,HUN,1941,1941,1941,5,0,4,2,4,99,99,99
1799,258,HUN,UKG,1941,1941,1941,5,0,4,4,2,99,99,99
1800,258,ROM,NEW,1941,1941,1941,5,0,4,4,2,99,99,99
1801,258,NEW,ROM,1941,1941,1941,5,0,4,2,4,99,99,99
1802,258,ROM,AUS,1941,1941,1941,5,0,4,4,2,99,99,99
1803,258,AUS,ROM,1941,1941,1941,5,0,4,2,4,99,99,99
1804,258,BEL,GMY,1939,1939,1939,5,0,3,2,3,82,82,99
1805,258,GMY,BEL,1939,1939,1939,5,0,3,3,2,82,99,82
1806,258,CAN,GMY,1939,1939,1940,0,0,4,2,3,99,99,75
1807,258,CAN,GMY,1940,1939,1940,5,0,4,2,3,75,75,75
1808,258,GMY,CAN,1939,1939,1940,0,0,4,3,2,99,75,99
1809,258,GMY,CAN,1940,1939,1940,5,0,4,3,2,75,75,75
1810,258,CAN,GMY,1942,1942,1942,5,6,5,2,3,100,100,100
1811,258,GMY,CAN,1942,1942,1942,5,6,5,3,2,100,100,100
1812,258,CAN,GMY,1943,1943,1945,0,0,5,2,3,100,100,100
1813,258,CAN,GMY,1944,1943,1945,0,0,5,2,3,100,100,100
1814,258,CAN,GMY,1945,1943,1945,1,6,5,2,3,100,100,100
1815,258,GMY,CAN,1943,1943,1945,0,0,5,3,2,100,100,100
1816,258,GMY,CAN,1944,1943,1945,0,0,5,3,2,100,100,100
1817,258,GMY,CAN,1945,1943,1945,2,6,5,3,2,100,100,100
1818,258,ITA,ETH,1941,1941,1941,2,6,5,3,2,100,100,100
1819,258,ETH,ITA,1941,1941,1941,1,6,5,2,3,100,100,100
1820,258,USA,BUL,1943,1943,1944,0,0,4,2,4,65,65,75
1821,258,USA,BUL,1944,1943,1944,0,0,4,2,4,65,65,75
1822,258,BUL,USA,1943,1943,1944,0,0,4,4,2,65,75,65
1823,258,BUL,USA,1944,1943,1944,0,0,4,4,2,65,75,65
1824,258,ITA,BUL,1942,1942,1942,5,0,4,1,3,75,75,75
1825,258,BUL,ITA,1942,1942,1942,5,0,4,3,1,75,75,75
1826,258,SAU,JPN,1945,1945,1945,5,0,4,1,3,99,99,75
1827,258,JPN,SAU,1945,1945,1945,5,0,4,3,1,99,75,99
1828,259,UKG,YAR,1956,1956,1958,0,0,4,1,3,65,65,75
1829,259,UKG,YAR,1957,1956,1958,0,0,4,1,3,65,65,75
1830,259,UKG,YAR,1958,1956,1958,1,0,4,1,3,65,65,75
1831,259,YAR,UKG,1956,1956,1958,0,0,4,3,1,65,75,65
1832,259,YAR,UKG,1957,1956,1958,0,0,4,3,1,65,75,65
1833,259,YAR,UKG,1958,1956,1958,2,0,4,3,1,65,75,65
1834,260,CHN,JPN,1914,1914,1915,0,0,4,3,1,84,100,84
1835,260,CHN,JPN,1915,1914,1915,3,0,4,3,1,84,100,84
1836,260,JPN,CHN,1914,1914,1915,0,0,4,1,3,84,84,100
1837,260,JPN,CHN,1915,1914,1915,4,0,4,1,3,84,84,100
1838,261,HAN,GMY,1866,1866,1866,2,6,5,2,3,100,100,100
1839,261,GMY,HAN,1866,1866,1866,1,6,5,3,2,100,100,100
1840,261,HAN,MEC,1866,1866,1866,2,6,5,2,4,100,100,100
1841,261,MEC,HAN,1866,1866,1866,1,6,5,4,2,100,100,100
1842,261,HAN,ITA,1866,1866,1866,2,6,5,2,4,100,100,100
1843,261,ITA,HAN,1866,1866,1866,1,6,5,4,2,100,100,100
1844,261,BAV,GMY,1866,1866,1866,2,6,5,2,3,100,100,100
1845,261,GMY,BAV,1866,1866,1866,1,6,5,3,2,100,100,100
1846,261,BAV,MEC,1866,1866,1866,2,6,5,2,4,100,100,100
1847,261,MEC,BAV,1866,1866,1866,1,6,5,4,2,100,100,100
1848,261,BAV,ITA,1866,1866,1866,2,6,5,2,4,100,100,100
1849,261,ITA,BAV,1866,1866,1866,1,6,5,4,2,100,100,100
1850,261,GMY,BAD,1866,1866,1866,1,6,5,3,2,100,100,100
1851,261,BAD,GMY,1866,1866,1866,2,6,5,2,3,100,100,100
1852,261,GMY,SAX,1866,1866,1866,1,6,5,3,2,100,100,100
1853,261,SAX,GMY,1866,1866,1866,2,6,5,2,3,100,100,100
1854,261,GMY,WRT,1866,1866,1866,1,6,5,3,2,100,100,100
1855,261,WRT,GMY,1866,1866,1866,2,6,5,2,3,100,100,100
1856,261,GMY,HSE,1866,1866,1866,1,6,5,3,2,100,100,100
1857,261,HSE,GMY,1866,1866,1866,2,6,5,2,3,100,100,100
1858,261,GMY,HSG,1866,1866,1866,1,6,5,3,2,100,100,100
1859,261,HSG,GMY,1866,1866,1866,2,6,5,2,3,100,100,100
1860,261,GMY,AUH,1865,1865,1866,0,0,3,3,1,82,82,82
1861,261,GMY,AUH,1866,1865,1866,1,6,5,3,1,100,100,100
1862,261,AUH,GMY,1865,1865,1866,0,0,3,1,3,82,82,82
1863,261,AUH,GMY,1866,1865,1866,2,6,5,1,3,100,100,100
1864,261,BAD,MEC,1866,1866,1866,2,6,5,2,4,100,100,100
1865,261,MEC,BAD,1866,1866,1866,1,6,5,4,2,100,100,100
1866,261,BAD,ITA,1866,1866,1866,2,6,5,2,4,100,100,100
1867,261,ITA,BAD,1866,1866,1866,1,6,5,4,2,100,100,100
1868,261,SAX,MEC,1866,1866,1866,2,6,5,2,4,100,100,100
1869,261,MEC,SAX,1866,1866,1866,1,6,5,4,2,100,100,100
1870,261,SAX,ITA,1866,1866,1866,2,6,5,2,4,100,100,100
1871,261,ITA,SAX,1866,1866,1866,1,6,5,4,2,100,100,100
1872,261,WRT,MEC,1866,1866,1866,2,6,5,2,4,100,100,100
1873,261,MEC,WRT,1866,1866,1866,1,6,5,4,2,100,100,100
1874,261,WRT,ITA,1866,1866,1866,2,6,5,2,4,100,100,100
1875,261,ITA,WRT,1866,1866,1866,1,6,5,4,2,100,100,100
1876,261,HSE,MEC,1866,1866,1866,2,6,5,2,4,100,100,100
1877,261,MEC,HSE,1866,1866,1866,1,6,5,4,2,100,100,100
1878,261,HSE,ITA,1866,1866,1866,2,6,5,2,4,100,100,100
1879,261,ITA,HSE,1866,1866,1866,1,6,5,4,2,100,100,100
1880,261,HSG,MEC,1866,1866,1866,2,6,5,2,4,100,100,100
1881,261,MEC,HSG,1866,1866,1866,1,6,5,4,2,100,100,100
1882,261,HSG,ITA,1866,1866,1866,2,6,5,2,4,100,100,100
1883,261,ITA,HSG,1866,1866,1866,1,6,5,4,2,100,100,100
1884,261,MEC,AUH,1866,1866,1866,2,6,5,4,1,100,100,100
1885,261,AUH,MEC,1866,1866,1866,1,6,5,1,4,100,100,100
1886,261,AUH,ITA,1866,1866,1866,2,6,5,1,4,100,100,100
1887,261,ITA,AUH,1866,1866,1866,1,6,5,4,1,100,100,100
1888,301,USA,FRN,1835,1835,1835,3,0,3,3,1,20,20,49
1889,301,FRN,USA,1835,1835,1835,4,0,3,1,3,20,49,20
1890,304,AUH,RUS,1854,1854,1854,5,0,3,1,3,49,49,49
1891,304,RUS,AUH,1854,1854,1854,5,0,3,3,1,49,49,49
1892,306,FRN,ITA,1860,1860,1861,0,0,3,1,3,49,49,100
1893,306,FRN,ITA,1861,1860,1861,8,0,3,1,3,49,49,100
1894,306,ITA,FRN,1860,1860,1861,0,0,3,3,1,49,100,49
1895,306,ITA,FRN,1861,1860,1861,8,0,3,3,1,49,100,49
1896,307,UKG,RUS,1877,1877,1878,0,0,3,1,3,49,49,30
1897,307,UKG,RUS,1878,1877,1878,4,0,3,1,3,49,49,30
1898,307,RUS,UKG,1877,1877,1878,0,0,3,3,1,49,30,49
1899,307,RUS,UKG,1878,1877,1878,3,0,3,3,1,49,30,49
1900,309,UKG,CHN,1898,1898,1898,4,0,3,1,3,49,49,100
1901,309,CHN,UKG,1898,1898,1898,3,0,3,3,1,49,100,49
1902,310,VEN,FRN,1905,1905,1905,5,0,3,3,1,49,100,49
1903,310,FRN,VEN,1905,1905,1905,5,0,3,1,3,49,49,100
1904,311,ITA,TUR,1908,1908,1908,4,0,3,1,3,49,49,100
1905,311,TUR,ITA,1908,1908,1908,3,0,3,3,1,49,100,49
1906,312,ITA,TUR,1910,1910,1910,7,0,4,3,1,81,49,81
1907,312,TUR,ITA,1910,1910,1910,7,0,4,1,3,81,81,49
1908,313,UKG,IRN,1910,1910,1910,4,0,3,1,3,49,49,49
1909,313,IRN,UKG,1910,1910,1910,3,0,3,3,1,49,49,49
1910,314,AUH,ITA,1911,1911,1911,6,0,3,1,3,49,49,49
1911,314,ITA,AUH,1911,1911,1911,6,0,3,3,1,49,49,49
1912,315,UKG,GMY,1911,1911,1911,6,0,3,4,1,49,30,49
1913,315,GMY,UKG,1911,1911,1911,6,0,3,1,4,49,49,30
1914,315,FRN,GMY,1911,1911,1911,6,0,3,3,1,49,0,49
1915,315,GMY,FRN,1911,1911,1911,6,0,3,1,3,49,49,49
1916,316,FRN,ITA,1912,1912,1912,7,0,4,3,1,81,30,81
1917,316,ITA,FRN,1912,1912,1912,7,0,4,1,3,81,81,30
1918,317,BUL,RUS,1912,1912,1913,0,0,3,3,1,49,30,49
1919,317,BUL,RUS,1913,1912,1913,5,0,3,3,1,49,30,49
1920,317,RUS,BUL,1912,1912,1913,0,0,3,1,3,49,49,0
1921,317,RUS,BUL,1913,1912,1913,5,0,3,1,3,49,49,49
1922,317,RUS,TUR,1913,1913,1913,5,0,3,1,4,49,49,49
1923,317,TUR,RUS,1913,1913,1913,5,0,3,4,1,49,49,49
1924,320,GMY,ITA,1914,1914,1915,0,0,4,2,3,65,65,0
1925,320,GMY,ITA,1915,1914,1915,5,0,4,2,3,65,65,49
1926,320,ITA,GMY,1914,1914,1915,0,0,4,3,2,65,49,65
1927,320,ITA,GMY,1915,1914,1915,5,0,4,3,2,65,81,65
1928,320,AUH,ITA,1914,1914,1915,0,0,4,3,1,99,49,99
1929,320,AUH,ITA,1915,1914,1915,8,0,4,3,1,99,49,99
1930,320,ITA,AUH,1914,1914,1915,0,0,4,1,3,99,99,49
1931,320,ITA,AUH,1915,1914,1915,8,0,4,1,3,99,99,49
1932,320,ITA,TUR,1915,1915,1915,8,0,4,1,4,99,99,49
1933,320,TUR,ITA,1915,1915,1915,8,0,4,4,1,99,49,99
1934,321,USA,MEX,1916,1916,1917,0,0,4,1,3,75,75,75
1935,321,USA,MEX,1917,1916,1917,1,0,4,1,3,75,75,75
1936,321,MEX,USA,1916,1916,1917,0,0,4,3,1,75,75,75
1937,321,MEX,USA,1917,1916,1917,2,0,4,3,1,75,75,75
1938,322,USA,DOM,1916,1916,1917,0,0,4,1,3,84,84,49
1939,322,USA,DOM,1917,1916,1917,1,0,4,1,3,84,84,49
1940,322,DOM,USA,1916,1916,1917,0,0,4,3,1,84,49,84
1941,322,DOM,USA,1917,1916,1917,2,0,4,3,1,84,49,84
1942,323,UKG,GRC,1916,1916,1917,0,0,4,1,3,75,96,75
1943,323,UKG,GRC,1917,1916,1917,4,2,4,1,3,75,96,75
1944,323,GRC,UKG,1916,1916,1917,0,0,4,3,1,75,75,96
1945,323,GRC,UKG,1917,1916,1917,3,2,4,3,1,75,75,96
1946,323,FRN,GRC,1916,1916,1917,0,0,4,1,3,75,96,75
1947,323,FRN,GRC,1917,1916,1917,4,2,4,1,3,75,96,75
1948,323,GRC,FRN,1916,1916,1917,0,0,4,3,1,75,75,96
1949,323,GRC,FRN,1917,1916,1917,3,2,4,3,1,75,75,96
1950,324,GMY,GRC,1916,1916,1917,0,0,4,2,3,99,99,99
1951,324,GMY,GRC,1917,1916,1917,8,0,4,2,3,99,99,99
1952,324,GRC,GMY,1916,1916,1917,0,0,4,3,2,99,99,0
1953,324,GRC,GMY,1917,1916,1917,8,0,4,3,2,99,99,99
1954,324,GRC,BUL,1915,1915,1917,0,0,4,3,1,99,99,75
1955,324,GRC,BUL,1916,1915,1917,0,0,4,3,1,99,99,75
1956,324,GRC,BUL,1917,1915,1917,8,0,4,3,1,99,99,75
1957,324,BUL,GRC,1915,1915,1917,0,0,4,1,3,99,75,99
1958,324,BUL,GRC,1916,1915,1917,0,0,4,1,3,99,75,99
1959,324,BUL,GRC,1917,1915,1917,8,0,4,1,3,99,75,99
1960,324,GRC,TUR,1916,1916,1917,0,0,4,3,2,99,99,84
1961,324,GRC,TUR,1917,1916,1917,8,0,4,3,2,99,99,84
1962,324,TUR,GRC,1916,1916,1917,0,0,4,2,3,99,96,99
1963,324,TUR,GRC,1917,1916,1917,8,0,4,2,3,99,96,99
1964,327,UKG,TUR,1920,1920,1920,5,0,4,1,3,84,84,96
1965,327,TUR,UKG,1920,1920,1920,5,0,4,3,1,84,75,84
1966,327,FRN,TUR,1920,1920,1920,5,0,4,1,3,84,84,75
1967,327,TUR,FRN,1920,1920,1920,5,0,4,3,1,84,96,84
1968,327,ITA,TUR,1920,1920,1920,5,0,4,1,3,84,84,96
1969,327,TUR,ITA,1920,1920,1920,5,0,4,3,1,84,75,84
1970,328,UKG,TUR,1922,1922,1923,0,0,4,1,3,84,84,99
1971,328,UKG,TUR,1923,1922,1923,6,0,4,1,3,84,84,99
1972,328,TUR,UKG,1922,1922,1923,0,0,4,3,1,84,99,84
1973,328,TUR,UKG,1923,1922,1923,6,0,4,3,1,84,99,84
1974,328,FRN,TUR,1922,1922,1922,6,0,4,1,3,84,84,75
1975,328,TUR,FRN,1922,1922,1922,6,0,4,3,1,84,99,84
1976,328,ITA,TUR,1922,1922,1922,6,0,4,1,3,84,84,75
1977,328,TUR,ITA,1922,1922,1922,6,0,4,3,1,84,75,84
1978,336,ITA,RUS,1937,1937,1937,5,0,4,1,3,65,65,99
1979,336,RUS,ITA,1937,1937,1937,5,0,4,3,1,65,75,65
1980,337,UKG,JPN,1938,1938,1940,0,0,4,3,1,81,81,96
1981,337,UKG,JPN,1939,1938,1940,0,0,4,3,1,81,81,96
1982,337,UKG,JPN,1940,1938,1940,3,0,4,3,1,81,81,96
1983,337,JPN,UKG,1938,1938,1940,0,0,4,1,3,81,96,81
1984,337,JPN,UKG,1939,1938,1940,0,0,4,1,3,81,96,81
1985,337,JPN,UKG,1940,1938,1940,4,0,4,1,3,81,96,81
1986,337,FRN,JPN,1938,1938,1940,0,0,4,3,1,96,84,96
1987,337,FRN,JPN,1939,1938,1940,0,0,4,3,1,96,0,96
1988,337,FRN,JPN,1940,1938,1940,3,0,4,3,1,96,84,96
1989,337,JPN,FRN,1938,1938,1940,0,0,4,1,3,96,96,84
1990,337,JPN,FRN,1939,1938,1940,0,0,4,1,3,96,96,0
1991,337,JPN,FRN,1940,1938,1940,4,0,4,1,3,96,96,0
1992,339,USA,JPN,1940,1940,1941,0,0,4,1,3,65,75,65
1993,339,USA,JPN,1941,1940,1941,8,0,4,1,3,65,75,65
1994,339,JPN,USA,1940,1940,1941,0,0,4,3,1,65,65,75
1995,339,JPN,USA,1941,1940,1941,8,0,4,3,1,65,65,75
1996,343,RUS,CHN,1966,1966,1968,0,0,4,3,1,65,75,65
1997,343,RUS,CHN,1967,1966,1968,0,0,4,3,1,65,75,65
1998,343,RUS,CHN,1968,1966,1968,5,1,4,3,1,65,75,65
1999,343,CHN,RUS,1966,1966,1968,0,0,4,1,3,65,65,75
2000,343,CHN,RUS,1967,1966,1968,0,0,4,1,3,65,65,75
2001,343,CHN,RUS,1968,1966,1968,5,1,4,1,3,65,65,75
2002,345,USA,RUS,1967,1967,1967,5,0,3,4,1,49,49,49
2003,345,RUS,USA,1967,1967,1967,5,0,3,1,4,49,49,49
2004,345,RUS,ISR,1967,1967,1967,5,0,2,1,3,30,30,81
2005,345,ISR,RUS,1967,1967,1967,5,0,2,3,1,30,96,30
2006,346,GDR,CZE,1968,1968,1968,1,0,4,2,3,84,84,96
2007,346,CZE,GDR,1968,1968,1968,2,0,4,3,2,84,0,84
2008,346,POL,CZE,1968,1968,1968,1,0,4,2,3,84,84,96
2009,346,CZE,POL,1968,1968,1968,2,0,4,3,2,84,96,84
2010,346,HUN,CZE,1968,1968,1968,1,0,4,2,3,84,84,0
2011,346,CZE,HUN,1968,1968,1968,2,0,4,3,2,84,96,84
2012,346,CZE,BUL,1968,1968,1968,2,0,4,3,2,84,75,84
2013,346,BUL,CZE,1968,1968,1968,1,0,4,2,3,84,84,65
2014,346,CZE,RUS,1968,1968,1968,2,0,4,3,1,84,65,84
2015,346,RUS,CZE,1968,1968,1968,1,0,4,1,3,84,84,75
2016,347,USA,PRK,1968,1968,1968,7,0,4,3,1,81,82,81
2017,347,PRK,USA,1968,1968,1968,7,0,4,1,3,81,81,82
2018,349,RUS,CHN,1969,1969,1969,5,3,4,3,1,75,75,75
2019,349,CHN,RUS,1969,1969,1969,5,3,4,1,3,75,75,75
2020,350,USA,PER,1969,1969,1969,7,0,4,3,1,81,65,81
2021,350,PER,USA,1969,1969,1969,7,0,4,1,3,81,81,75
2022,352,CHN,MYA,1969,1969,1969,5,0,4,1,3,75,75,75
2023,352,MYA,CHN,1969,1969,1969,5,0,4,3,1,75,75,75
2024,353,USA,RUS,1973,1973,1973,5,0,3,1,4,20,20,20
2025,353,RUS,USA,1973,1973,1973,5,0,3,4,1,20,20,20
2026,353,RUS,ISR,1973,1973,1973,5,0,3,4,2,20,20,0
2027,353,ISR,RUS,1973,1973,1973,5,0,3,2,4,20,0,20
2028,354,UKG,ICE,1972,1972,1973,0,0,4,3,1,65,65,65
2029,354,UKG,ICE,1973,1972,1973,2,1,4,3,1,65,65,65
2030,354,ICE,UKG,1972,1972,1973,0,0,4,1,3,65,65,65
2031,354,ICE,UKG,1973,1972,1973,1,1,4,1,3,65,65,65
2032,355,CHN,RVN,1974,1974,1974,2,0,4,3,1,75,75,75
2033,355,RVN,CHN,1974,1974,1974,1,0,4,1,3,75,75,75
2034,356,USA,CAM,1975,1975,1975,7,0,4,3,1,65,65,81
2035,356,CAM,USA,1975,1975,1975,7,0,4,1,3,65,81,65
2036,358,CHN,IND,1975,1975,1975,5,1,4,1,3,75,75,75
2037,358,IND,CHN,1975,1975,1975,5,1,4,3,1,75,75,75
2038,360,GUA,UKG,1975,1975,1975,6,0,3,1,3,49,49,49
2039,360,UKG,GUA,1975,1975,1975,6,0,3,3,1,49,49,49
2040,361,FRN,SOM,1976,1976,1976,5,1,4,3,1,75,75,75
2041,361,SOM,FRN,1976,1976,1976,5,1,4,1,3,75,75,75
2042,362,USA,PRK,1976,1976,1976,5,1,4,4,1,75,75,75
2043,362,PRK,USA,1976,1976,1976,5,1,4,1,4,75,75,75
2044,362,PRK,ROK,1976,1976,1976,5,1,4,1,3,75,75,75
2045,362,ROK,PRK,1976,1976,1976,5,1,4,3,1,75,75,75
2046,363,ARG,UKG,1976,1976,1976,5,0,4,1,3,65,65,0
2047,363,UKG,ARG,1976,1976,1976,5,0,4,3,1,65,0,65
2048,364,RUS,CHN,1974,1974,1974,7,0,4,3,1,81,65,81
2049,364,CHN,RUS,1974,1974,1974,7,0,4,1,3,81,81,65
2050,365,RUS,JPN,1976,1976,1976,5,0,4,1,3,81,65,81
2051,365,JPN,RUS,1976,1976,1976,5,0,4,3,1,81,81,65
2052,366,FRN,SPN,1821,1821,1822,0,0,3,1,3,49,49,75
2053,366,FRN,SPN,1822,1821,1822,5,0,3,1,3,49,49,75
2054,366,SPN,FRN,1821,1821,1822,0,0,3,3,1,49,65,49
2055,366,SPN,FRN,1822,1821,1822,5,0,3,3,1,49,81,49
2056,367,FRN,TUR,1828,1828,1828,4,0,4,1,3,84,84,75
2057,367,TUR,FRN,1828,1828,1828,3,0,4,3,1,84,75,84
2058,368,UKG,NTH,1832,1832,1833,0,0,4,4,2,75,96,75
2059,368,UKG,NTH,1833,1832,1833,2,0,4,4,2,75,96,75
2060,368,NTH,UKG,1832,1832,1833,0,0,4,2,4,75,75,96
2061,368,NTH,UKG,1833,1832,1833,1,0,4,2,4,75,75,96
2062,368,UKG,GMY,1832,1832,1833,0,0,4,4,1,96,96,49
2063,368,UKG,GMY,1833,1832,1833,2,0,4,4,1,96,96,49
2064,368,GMY,UKG,1832,1832,1833,0,0,4,1,4,96,49,96
2065,368,GMY,UKG,1833,1832,1833,1,0,4,1,4,96,49,96
2066,368,NTH,BEL,1832,1832,1833,0,0,4,2,3,75,75,0
2067,368,NTH,BEL,1833,1832,1833,2,0,4,2,3,75,75,65
2068,368,BEL,NTH,1832,1832,1833,0,0,4,3,2,75,0,75
2069,368,BEL,NTH,1833,1832,1833,1,0,4,3,2,75,81,75
2070,368,NTH,FRN,1832,1832,1833,0,0,4,2,3,75,75,96
2071,368,NTH,FRN,1833,1832,1833,2,0,4,2,3,75,75,96
2072,368,FRN,NTH,1832,1832,1833,0,0,4,3,2,75,96,75
2073,368,FRN,NTH,1833,1832,1833,1,0,4,3,2,75,96,75
2074,368,BEL,GMY,1832,1832,1833,0,0,3,3,1,49,0,49
2075,368,BEL,GMY,1833,1832,1833,2,0,3,3,1,49,0,49
2076,368,GMY,BEL,1832,1832,1833,0,0,3,1,3,49,49,0
2077,368,GMY,BEL,1833,1832,1833,1,0,3,1,3,49,49,84
2078,368,FRN,GMY,1832,1832,1833,0,0,4,3,1,96,96,49
2079,368,FRN,GMY,1833,1832,1833,2,0,4,3,1,96,96,49
2080,368,GMY,FRN,1832,1832,1833,0,0,4,1,3,96,49,96
2081,368,GMY,FRN,1833,1832,1833,1,0,4,1,3,96,49,96
2082,370,NTH,FRN,1830,1830,1830,5,0,3,1,3,49,49,30
2083,370,FRN,NTH,1830,1830,1830,5,0,3,3,1,49,30,49
2084,370,FRN,GMY,1830,1830,1830,5,0,3,3,1,49,30,49
2085,370,GMY,FRN,1830,1830,1830,5,0,3,1,3,49,49,30
2086,370,FRN,RUS,1830,1830,1830,5,0,2,3,2,30,30,30
2087,370,RUS,FRN,1830,1830,1830,5,0,2,2,3,30,30,30
2088,371,ARG,UKG,1842,1842,1842,5,0,2,3,1,30,0,30
2089,371,UKG,ARG,1842,1842,1842,5,0,2,1,3,30,30,75
2090,371,ARG,FRN,1842,1842,1842,5,0,2,3,1,30,75,30
2091,371,FRN,ARG,1842,1842,1842,5,0,2,1,3,30,30,96
2092,373,USA,UKG,1846,1846,1846,6,0,3,3,1,49,96,49
2093,373,UKG,USA,1846,1846,1846,6,0,3,1,3,49,49,75
2094,374,FRN,AUH,1848,1848,1848,5,0,4,2,3,65,49,65
2095,374,AUH,FRN,1848,1848,1848,5,0,4,3,2,65,65,49
2096,374,AUH,PAP,1848,1848,1848,5,0,4,3,1,65,65,65
2097,374,PAP,AUH,1848,1848,1848,5,0,4,1,3,65,65,65
2098,374,AUH,SIC,1848,1848,1848,5,0,4,3,2,65,65,49
2099,374,SIC,AUH,1848,1848,1848,5,0,4,2,3,65,49,65
2100,375,UKG,HAN,1848,1848,1848,6,0,3,4,2,49,49,49
2101,375,HAN,UKG,1848,1848,1848,6,0,3,2,4,49,49,96
2102,375,BAV,SWD,1848,1848,1848,6,6,3,2,4,82,49,82
2103,375,SWD,BAV,1848,1848,1848,6,6,3,4,2,82,82,49
2104,375,GMY,DEN,1848,1848,1849,0,0,5,1,3,100,100,100
2105,375,GMY,DEN,1849,1848,1849,6,6,5,1,3,100,100,100
2106,375,DEN,GMY,1848,1848,1849,0,0,5,3,1,100,100,100
2107,375,DEN,GMY,1849,1848,1849,6,6,5,3,1,100,100,100
2108,377,FRN,TUR,1852,1852,1852,4,0,3,1,3,49,49,30
2109,377,TUR,FRN,1852,1852,1852,3,0,3,3,1,49,30,49
2110,378,RUS,CHN,1898,1898,1898,5,0,2,1,3,30,30,30
2111,378,CHN,RUS,1898,1898,1898,5,0,2,3,1,30,30,30
2112,379,FRN,CHN,1898,1898,1898,1,0,4,1,3,75,75,49
2113,379,CHN,FRN,1898,1898,1898,2,0,4,3,1,75,49,75
2114,380,USA,UKG,1856,1856,1856,5,0,4,3,1,65,49,65
2115,380,UKG,USA,1856,1856,1856,5,0,4,1,3,65,65,49
2116,381,GMY,SAX,1864,1864,1864,6,0,3,1,3,49,49,65
2117,381,SAX,GMY,1864,1864,1864,6,0,3,3,1,49,65,49
2118,391,UKG,TUR,1898,1898,1898,4,0,4,1,3,65,65,49
2119,391,TUR,UKG,1898,1898,1898,3,0,4,3,1,65,49,65
2120,391,FRN,TUR,1898,1898,1898,4,0,2,2,3,30,30,49
2121,391,TUR,FRN,1898,1898,1898,3,0,2,3,2,30,49,30
2122,391,ITA,TUR,1898,1898,1898,4,0,2,2,3,30,30,82
2123,391,TUR,ITA,1898,1898,1898,3,0,2,3,2,30,82,30
2124,391,RUS,TUR,1898,1898,1898,4,0,2,2,3,30,30,100
2125,391,TUR,RUS,1898,1898,1898,3,0,2,3,2,30,100,30
2126,394,ITA,ALB,1914,1914,1915,0,0,4,1,3,84,84,100
2127,394,ITA,ALB,1915,1914,1915,1,0,4,1,3,84,84,100
2128,394,ALB,ITA,1914,1914,1915,0,0,4,3,1,84,49,84
2129,394,ALB,ITA,1915,1914,1915,2,0,4,3,1,84,0,84
2130,396,GMY,ROM,1916,1916,1916,8,0,4,3,1,99,30,99
2131,396,ROM,GMY,1916,1916,1916,8,0,4,1,3,99,99,30
2132,397,YUG,BUL,1914,1914,1915,0,0,4,3,1,75,75,75
2133,397,YUG,BUL,1915,1914,1915,8,0,4,3,1,75,0,75
2134,397,BUL,YUG,1914,1914,1915,0,0,4,1,3,75,75,65
2135,397,BUL,YUG,1915,1914,1915,8,0,4,1,3,75,75,49
2136,397,BUL,RUS,1915,1915,1915,8,0,4,1,4,75,75,30
2137,397,RUS,BUL,1915,1915,1915,8,0,4,4,1,75,30,75
2138,398,USA,GMY,1915,1915,1916,0,0,4,3,1,65,30,65
2139,398,USA,GMY,1916,1915,1916,8,0,4,3,1,65,30,65
2140,398,GMY,USA,1915,1915,1916,0,0,4,1,3,65,65,30
2141,398,GMY,USA,1916,1915,1916,8,0,4,1,3,65,65,30
2142,400,BRA,GMY,1917,1917,1918,0,0,4,3,1,65,81,65
2143,400,BRA,GMY,1918,1917,1918,8,0,4,3,1,65,81,65
2144,400,GMY,BRA,1917,1917,1918,0,0,4,1,3,65,65,81
2145,400,GMY,BRA,1918,1917,1918,8,0,4,1,3,65,65,81
2146,407,ITA,ETH,1931,1931,1931,5,0,3,3,1,49,84,49
2147,407,ETH,ITA,1931,1931,1931,5,0,3,1,3,49,49,0
2148,409,RUS,JPN,1937,1937,1937,5,1,4,3,1,75,75,75
2149,409,JPN,RUS,1937,1937,1937,5,1,4,1,3,75,75,75
2150,410,POL,RUS,1938,1938,1938,3,0,3,3,1,49,0,49
2151,410,RUS,POL,1938,1938,1938,4,0,3,1,3,49,49,0
2152,414,USA,GMY,1941,1941,1941,8,3,4,3,1,99,99,99
2153,414,GMY,USA,1941,1941,1941,8,3,4,1,3,99,99,99
2154,418,ITA,GRC,1940,1940,1940,8,0,4,1,3,65,65,75
2155,418,GRC,ITA,1940,1940,1940,8,0,4,3,1,65,75,65
